Selection	View	Channel	Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	selec.file	element	gap	song	Indiv	Source	Country	Location	Coor.Lat	Coor.Long	Date	Entered.by	Comments	Male.ID.comment	ovlp.sels	old.selec
517	Spectrogram 1	1	2985.731750000	2985.883835695	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	22.013	4000.0	9300.0	ARAYA-SAL-089.Table.1.selections.txt	d	0.301529885000001	NA	13	Own recordins	Dominican Republic	driveway to the abandonded hotel	18.514835	-68.373063	17-Jan-18	KK	likely to be one we recorded 2-3 days ago (definitely different than 2 other individuals recorded today); black whiskered vireo singing in background	NA	NA	44
518	Spectrogram 1	1	2986.357750000	2986.488109167	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	22.639	3600.0	10100.0	ARAYA-SAL-089.Table.1.selections.txt	e	0.271801585999999	NA	13	Own recordins	Dominican Republic	driveway to the abandonded hotel	18.514835	-68.373063	17-Jan-18	KK	likely to be one we recorded 2-3 days ago (definitely different than 2 other individuals recorded today); black whiskered vireo singing in background	NA	NA	45
519	Spectrogram 1	1	2986.984750000	2987.117281819	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	23.266	3200.0	8500.0	ARAYA-SAL-089.Table.1.selections.txt	g	0.288789185999999	NA	13	Own recordins	Dominican Republic	driveway to the abandonded hotel	18.514835	-68.373063	17-Jan-18	KK	likely to be one we recorded 2-3 days ago (definitely different than 2 other individuals recorded today); black whiskered vireo singing in background	NA	NA	46
520	Spectrogram 1	1	2987.370750000	2987.522835695	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	23.652	4250.0	10300.0	ARAYA-SAL-089.Table.1.selections.txt	h	0.339751982999999	NA	13	Own recordins	Dominican Republic	driveway to the abandonded hotel	18.514835	-68.373063	17-Jan-18	KK	likely to be one we recorded 2-3 days ago (definitely different than 2 other individuals recorded today); black whiskered vireo singing in background	NA	NA	47
521	Spectrogram 1	1	2991.327750000	2991.460281819	ARAYA-SAL-089.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-089.WAV	27.609	3800.0	10400.0	ARAYA-SAL-089.Table.1.selections.txt	n	NA	NA	13	Own recordins	Dominican Republic	driveway to the abandonded hotel	18.514835	-68.373063	17-Jan-18	KK	likely to be one we recorded 2-3 days ago (definitely different than 2 other individuals recorded today); black whiskered vireo singing in background	NA	NA	48
522	Spectrogram 1	1	3269.397833333	3269.534710458	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	49.349	3100.0	9700.0	ARAYA-SAL-091.Table.1.selections.txt	a	0.168999999999997	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	1
523	Spectrogram 1	1	3269.814833333	3269.945192500	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	49.766	3000.0	10100.0	ARAYA-SAL-091.Table.1.selections.txt	b	0.171999999999997	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	2
524	Spectrogram 1	1	3270.410833333	3270.545537805	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	50.362	3400.0	9800.0	ARAYA-SAL-091.Table.1.selections.txt	c	0.168000000000006	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	3
525	Spectrogram 1	1	3270.611833333	3270.842493695	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	50.563	6000.0	9500.0	ARAYA-SAL-091.Table.1.selections.txt	d	0.250999999999998	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	4
526	Spectrogram 1	1	3271.244833333	3271.362156583	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	51.196	2700.0	9600.0	ARAYA-SAL-091.Table.1.selections.txt	e	0.150999999999996	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	5
527	Spectrogram 1	1	3271.430833333	3271.572055764	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	51.382	3500.0	7500.0	ARAYA-SAL-091.Table.1.selections.txt	f	0.169000000000004	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	6
528	Spectrogram 1	1	3271.821833333	3271.976091680	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	51.773	4000.0	9700.0	ARAYA-SAL-091.Table.1.selections.txt	g	0.164999999999999	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	7
529	Spectrogram 1	1	3272.195833333	3272.371818208	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	52.147	5400.0	10400.0	ARAYA-SAL-091.Table.1.selections.txt	h	0.207000000000001	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	8
530	Spectrogram 1	1	3272.594833333	3272.744746375	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	52.546	3700.0	9400.0	ARAYA-SAL-091.Table.1.selections.txt	i	0.191000000000003	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	9
531	Spectrogram 1	1	3272.935833333	3273.048811277	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	52.887	5800.0	9500.0	ARAYA-SAL-091.Table.1.selections.txt	j	0.153000000000006	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	10
532	Spectrogram 1	1	3273.233833333	3273.353329236	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	53.185	4600.0	9800.0	ARAYA-SAL-091.Table.1.selections.txt	l	0.184999999999995	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	11
533	Spectrogram 1	1	3273.641833333	3273.754811277	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	53.593	4900.0	10700.0	ARAYA-SAL-091.Table.1.selections.txt	m	0.161000000000001	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	12
534	Spectrogram 1	1	3274.113833333	3274.246365152	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	54.065	3800.0	9700.0	ARAYA-SAL-091.Table.1.selections.txt	o	0.164999999999999	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	13
535	Spectrogram 1	1	3274.565833333	3274.691847194	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	54.517	4600.0	9800.0	ARAYA-SAL-091.Table.1.selections.txt	p	0.172999999999995	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	14
536	Spectrogram 1	1	3274.997833333	3275.147746375	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	54.949	4400.0	10300.0	ARAYA-SAL-091.Table.1.selections.txt	g	0.222000000000001	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	15
537	Spectrogram 1	1	3275.528833333	3275.646156584	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	55.480	2400.0	7500.0	ARAYA-SAL-091.Table.1.selections.txt	q	0.137	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	16
538	Spectrogram 1	1	3275.711833333	3275.837847194	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	55.663	5200.0	9500.0	ARAYA-SAL-091.Table.1.selections.txt	r	0.146000000000001	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	17
539	Spectrogram 1	1	3275.997833333	3276.128192500	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	55.949	7000.0	9900.0	ARAYA-SAL-091.Table.1.selections.txt	s	0.180999999999997	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	18
540	Spectrogram 1	1	3276.315833333	3276.476609638	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	56.267	4100.0	9900.0	ARAYA-SAL-091.Table.1.selections.txt	t	0.189	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	19
541	Spectrogram 1	1	3276.670833333	3276.785983930	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	56.622	4400.0	9300.0	ARAYA-SAL-091.Table.1.selections.txt	u	0.169000000000004	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	20
542	Spectrogram 1	1	3277.081833333	3277.220883111	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	57.033	3000.0	8300.0	ARAYA-SAL-091.Table.1.selections.txt	v	0.158999999999999	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	21
543	Spectrogram 1	1	3277.422833333	3277.540156583	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	57.374	3900.0	9600.0	ARAYA-SAL-091.Table.1.selections.txt	k	0.151000000000003	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	22
544	Spectrogram 1	1	3277.720833333	3277.827293319	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	57.672	4900.0	10100.0	ARAYA-SAL-091.Table.1.selections.txt	ll	0.155000000000001	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	23
545	Spectrogram 1	1	3278.018833333	3278.160055763	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	57.970	3600.0	9500.0	ARAYA-SAL-091.Table.1.selections.txt	n	0.172999999999995	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	24
546	Spectrogram 1	1	3278.350833333	3278.475702589	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	58.302	5600.0	9939.4	ARAYA-SAL-091.Table.1.selections.txt	j	0.139000000000003	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	25
547	Spectrogram 1	1	3278.694833333	3278.840401069	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	58.646	6700.0	10300.0	ARAYA-SAL-091.Table.1.selections.txt	y	0.177999999999997	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	26
548	Spectrogram 1	1	3279.064833333	3279.206055763	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	59.016	3800.0	9400.0	ARAYA-SAL-091.Table.1.selections.txt	x	0.208999999999996	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	27
549	Spectrogram 1	1	3279.429833333	3279.548260561	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	59.381	5500.0	10200.0	ARAYA-SAL-091.Table.1.selections.txt	w	0.158999999999999	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	28
550	Spectrogram 1	1	3279.752833333	3279.894055764	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	59.704	5800.0	9700.0	ARAYA-SAL-091.Table.1.selections.txt	n	0.177	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	29
551	Spectrogram 1	1	3280.230833333	3280.359960936	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	60.182	2900.0	10100.0	ARAYA-SAL-091.Table.1.selections.txt	a	0.140999999999998	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	30
552	Spectrogram 1	1	3280.765833333	3280.880983930	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	60.717	2600.0	10300.0	ARAYA-SAL-091.Table.1.selections.txt	b	0.167999999999999	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	31
553	Spectrogram 1	1	3281.240833333	3281.382055763	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	61.192	2700.0	9000.0	ARAYA-SAL-091.Table.1.selections.txt	c	0.184999999999995	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	32
554	Spectrogram 1	1	3281.438833333	3281.606749533	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	61.390	5900.0	9300.0	ARAYA-SAL-091.Table.1.selections.txt	d	0.180999999999997	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	33
555	Spectrogram 1	1	3281.921833333	3282.017430055	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	61.873	2800.0	9300.0	ARAYA-SAL-091.Table.1.selections.txt	e	0.139000000000003	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	34
556	Spectrogram 1	1	3282.097833333	3282.219501889	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	62.049	3700.0	7500.0	ARAYA-SAL-091.Table.1.selections.txt	f	0.186999999999998	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	35
557	Spectrogram 1	1	3282.811833333	3282.933501888	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	62.763	4500.0	10400.0	ARAYA-SAL-091.Table.1.selections.txt	m	0.174999999999997	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	37
558	Spectrogram 1	1	3283.169833333	3283.304705730	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	63.121	3700.0	9900.0	ARAYA-SAL-091.Table.1.selections.txt	o	0.177	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	38
559	Spectrogram 1	1	3283.571833333	3283.695674542	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	63.523	4300.0	9600.0	ARAYA-SAL-091.Table.1.selections.txt	p	0.158999999999999	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	36
560	Spectrogram 1	1	3283.946833333	3284.083710458	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	63.898	4400.0	10200.0	ARAYA-SAL-091.Table.1.selections.txt	gg	0.206000000000003	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	39
561	Spectrogram 1	1	3284.374833333	3284.494329236	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	64.326	2300.0	7400.0	ARAYA-SAL-091.Table.1.selections.txt	v	0.149000000000001	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	40
562	Spectrogram 1	1	3284.565833333	3284.663602709	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	64.517	5100.0	9700.0	ARAYA-SAL-091.Table.1.selections.txt	r	0.147000000000006	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	41
563	Spectrogram 1	1	3284.838833333	3284.971365152	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	64.790	6600.0	10200.0	ARAYA-SAL-091.Table.1.selections.txt	s	0.210999999999999	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	42
564	Spectrogram 1	1	3285.182833333	3285.363163514	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	65.134	4000.0	9600.0	ARAYA-SAL-091.Table.1.selections.txt	t	0.225000000000009	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	43
565	Spectrogram 1	1	3285.551833333	3285.656120666	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	65.503	3700.0	9100.0	ARAYA-SAL-091.Table.1.selections.txt	u	0.156999999999996	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	44
566	Spectrogram 1	1	3285.980833333	3286.113365152	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	65.932	2800.0	9200.0	ARAYA-SAL-091.Table.1.selections.txt	v	0.173000000000002	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	45
567	Spectrogram 1	1	3286.284833333	3286.406501889	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	66.236	3700.0	9700.0	ARAYA-SAL-091.Table.1.selections.txt	k	0.157000000000011	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	46
568	Spectrogram 1	1	3286.645833333	3286.758811277	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	66.597	4200.0	10100.0	ARAYA-SAL-091.Table.1.selections.txt	ll	0.15100000000001	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	47
569	Spectrogram 1	1	3286.955833333	3287.077501888	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	66.907	3800.0	10000.0	ARAYA-SAL-091.Table.1.selections.txt	n	0.15100000000001	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	48
570	Spectrogram 1	1	3287.248833333	3287.358008188	ARAYA-SAL-091.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-091.WAV	67.200	5100.0	9800.0	ARAYA-SAL-091.Table.1.selections.txt	j	0.140999999999991	NA	14	Own recordins	Dominican Republic	Hacienda, near the woodpecker nest	18.540188	-68.367675	18-Jan-18	CO	NA	NA	NA	49
